,Team Name,Season,Wins,Losses,Win Percent,Division Rank,SRS,Pace,Relative Pace,Offensive Rating,Relative Offensive Rating,Defensive Rating,Relative Defensive Rating,Playoff Result,Coaches,Top Win Shares
1324,Minnesota Timberwolves,2001-02,50,32,.610,3,3.58,90.5,-0.2,109.0,4.5,105.3,0.8,Lost W. Conf. 1st Rnd.,F. Saunders (50-32),K. Garnett (12.8)
1325,Minnesota Timberwolves,2000-01,47,35,.573,4,1.81,91.8,0.5,105.2,2.2,103.7,0.7,Lost W. Conf. 1st Rnd.,F. Saunders (47-35),K. Garnett (11.8)
1326,Minnesota Timberwolves,1999-00,50,32,.610,3,2.67,91.8,-1.3,106.1,2.0,103.4,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders (50-32),K. Garnett (11.6)
1327,Minnesota Timberwolves,1998-99,25,25,.500,4,-0.17,91.0,2.1,101.9,-0.3,101.5,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders (25-25),K. Garnett (5.4)
1328,Minnesota Timberwolves,1997-98,45,37,.549,3,0.17,92.6,2.3,107.8,2.8,107.1,2.1,Lost W. Conf. 1st Rnd.,F. Saunders (45-37),K. Garnett (9.6)
1329,Minnesota Timberwolves,1996-97,40,42,.488,3,-1.82,90.7,0.6,105.5,-1.2,107.1,0.4,Lost W. Conf. 1st Rnd.,F. Saunders (40-42),K. Garnett (7.3)
1330,Minnesota Timberwolves,1995-96,26,56,.317,5,-5.14,93.5,1.7,104.1,-3.5,109.8,2.2,None,"B. Blair (6-14), F. Saunders (20-42)",T. Gugliotta (5.3)
1331,Minnesota Timberwolves,1994-95,21,61,.256,6,-8.22,91.4,-1.5,102.6,-5.7,112.4,4.1,None,B. Blair (21-61),C. Laettner (6.2)
1332,Minnesota Timberwolves,1993-94,20,62,.244,5,-6.55,94.7,-0.4,101.9,-4.4,109.2,2.9,None,S. Lowe (20-62),M. Williams (5.6)
1333,Minnesota Timberwolves,1992-93,19,63,.232,5,-7.62,93.8,-3.0,103.6,-4.4,111.8,3.8,None,"J. Rodgers (6-23), S. Lowe (13-40)",M. Williams (7.6)
1334,Minnesota Timberwolves,1991-92,15,67,.183,6,-6.85,95.1,-1.5,105.0,-3.2,112.4,4.2,None,J. Rodgers (15-67),D. West (4.6)
1335,Minnesota Timberwolves,1990-91,29,53,.354,5,-3.75,92.3,-5.5,106.7,-1.2,110.9,3.0,None,B. Musselman (29-53),P. Richardson (5.9)
1336,Minnesota Timberwolves,1989-90,22,60,.268,6,-3.60,91.1,-7.2,103.6,-4.5,108.2,0.1,None,B. Musselman (22-60),T. Corbin (6.8)
1337,Utah Jazz,2018-19,20,21,.488,4,3.45,99.4,-0.1,108.5,-1.5,106.5,-3.5,None,Q. Snyder (20-21),R. Gobert (6.7)
1338,Utah Jazz,2017-18,48,34,.585,3,4.47,95.7,-1.6,108.4,-0.2,103.9,-4.7,Lost W. Conf. Semis,Q. Snyder (48-34),R. Gobert (8.1)
1339,Utah Jazz,2016-17,51,31,.622,1,4.00,91.6,-4.8,109.6,0.8,105.3,-3.5,Lost W. Conf. Semis,Q. Snyder (51-31),R. Gobert (14.3)
1340,Utah Jazz,2015-16,40,42,.488,3,1.84,91.0,-4.8,105.9,-0.5,103.9,-2.5,None,Q. Snyder (40-42),G. Hayward (8.9)
1341,Utah Jazz,2014-15,38,44,.463,3,0.71,90.4,-3.5,105.1,-0.5,104.9,-0.7,None,Q. Snyder (38-44),R. Gobert (9.3)
1342,Utah Jazz,2013-14,25,57,.305,5,-6.27,91.4,-2.5,103.5,-3.2,111.3,4.6,None,T. Corbin (25-57),D. Favors (5.1)
1343,Utah Jazz,2012-13,43,39,.524,3,0.30,90.9,-1.1,106.7,0.8,106.8,0.9,None,T. Corbin (43-39),A. Jefferson (7.7)
1344,Utah Jazz,2011-12,36,30,.545,3,0.92,91.4,0.1,106.8,2.2,106.1,1.5,Lost W. Conf. 1st Rnd.,T. Corbin (36-30),P. Millsap (7.8)
1345,Utah Jazz,2010-11,39,43,.476,4,-1.44,91.0,-1.1,108.1,0.8,110.1,2.8,None,"J. Sloan (31-23), T. Corbin (8-20)",A. Jefferson (7.8)
1346,Utah Jazz,2009-10,53,29,.646,2,5.33,93.8,1.1,110.7,3.1,105.0,-2.6,Lost W. Conf. Semis,J. Sloan (53-29),D. Williams (10.3)
1347,Utah Jazz,2008-09,48,34,.585,3,2.31,93.1,1.4,110.1,1.8,107.3,-1.0,Lost W. Conf. 1st Rnd.,J. Sloan (48-34),D. Williams (8.4)
1348,Utah Jazz,2007-08,54,28,.659,1,6.86,93.2,0.8,113.8,6.3,106.5,-1.0,Lost W. Conf. Semis,J. Sloan (54-28),D. Williams (11.3)
1349,Utah Jazz,2006-07,51,31,.622,1,3.06,91.6,-0.3,110.1,3.6,107.0,0.5,Lost W. Conf. Finals,J. Sloan (51-31),C. Boozer (9.9)
1350,Utah Jazz,2005-06,41,41,.500,2,-2.49,87.8,-2.7,104.1,-2.1,107.0,0.8,None,J. Sloan (41-41),M. Okur (9.3)
1351,Utah Jazz,2004-05,26,56,.317,5,-3.74,88.4,-2.5,104.7,-1.4,109.5,3.4,None,J. Sloan (26-56),M. Okur (7.0)
1352,Utah Jazz,2003-04,42,40,.512,7,-0.53,86.6,-3.5,101.9,-1.0,103.3,0.4,None,J. Sloan (42-40),A. Kirilenko (11.6)
1353,Utah Jazz,2002-03,47,35,.573,4,2.76,89.3,-1.7,105.5,1.9,102.8,-0.8,Lost W. Conf. 1st Rnd.,J. Sloan (47-35),K. Malone (11.1)
1354,Utah Jazz,2001-02,44,38,.537,4,1.21,90.3,-0.4,105.6,1.1,104.6,0.1,Lost W. Conf. 1st Rnd.,J. Sloan (44-38),J. Stockton (10.7)
1355,Utah Jazz,2000-01,53,29,.646,2,5.00,89.8,-1.5,107.6,4.6,102.4,-0.6,Lost W. Conf. 1st Rnd.,J. Sloan (53-29),K. Malone (13.1)
1356,Utah Jazz,1999-00,55,27,.671,1,4.52,89.6,-3.5,107.3,3.2,102.3,-1.8,Lost W. Conf. Semis,J. Sloan (55-27),K. Malone (15.3)
1357,Utah Jazz,1998-99,37,13,.740,2,5.54,87.0,-1.9,105.8,3.6,98.4,-3.8,Lost W. Conf. Semis,J. Sloan (37-13),K. Malone (9.6)
1358,Utah Jazz,1997-98,62,20,.756,1,5.73,89.2,-1.1,112.7,7.7,105.4,0.4,Lost Finals,J. Sloan (62-20),K. Malone (16.4)
1359,Utah Jazz,1996-97,64,18,.780,1,7.97,90.0,-0.1,113.6,6.9,104.0,-2.7,Lost Finals,J. Sloan (64-18),K. Malone (16.7)
1360,Utah Jazz,1995-96,55,27,.671,2,6.25,90.0,-1.8,113.3,5.7,106.1,-1.5,Lost W. Conf. Finals,J. Sloan (55-27),K. Malone (15.1)
1361,Utah Jazz,1994-95,60,22,.732,2,7.76,92.6,-0.3,114.3,6.0,105.7,-2.6,Lost W. Conf. 1st Rnd.,J. Sloan (60-22),J. Stockton (13.9)
1362,Utah Jazz,1993-94,53,29,.646,3,4.10,93.1,-2.0,108.6,2.3,104.1,-2.2,Lost W. Conf. Finals,J. Sloan (53-29),K. Malone (13.4)
1363,Utah Jazz,1992-93,47,35,.573,3,1.74,96.5,-0.3,109.6,1.6,107.4,-0.6,Lost W. Conf. 1st Rnd.,J. Sloan (47-35),K. Malone (15.4)
1364,Utah Jazz,1991-92,55,27,.671,1,5.70,95.5,-1.1,112.2,4.0,105.6,-2.6,Lost W. Conf. Finals,J. Sloan (55-27),K. Malone (15.1)
1365,Utah Jazz,1990-91,54,28,.659,2,3.18,95.3,-2.5,108.6,0.7,105.1,-2.8,Lost W. Conf. Semis,J. Sloan (54-28),K. Malone (15.5)
1366,Utah Jazz,1989-90,55,27,.671,2,4.82,96.1,-2.2,110.3,2.2,105.4,-2.7,Lost W. Conf. 1st Rnd.,J. Sloan (55-27),K. Malone (15.9)
1367,Utah Jazz,1988-89,51,31,.622,1,4.01,98.0,-2.6,106.6,-1.2,101.5,-6.3,Lost W. Conf. 1st Rnd.,"F. Layden (11-6), J. Sloan (40-25)",J. Stockton (15.6)
1368,Utah Jazz,1987-88,47,35,.573,3,2.96,101.5,1.9,106.8,-1.2,103.1,-4.9,Lost W. Conf. Semis,F. Layden (47-35),J. Stockton (14.1)
1369,Utah Jazz,1986-87,44,38,.537,2,0.04,103.2,2.4,104.1,-4.2,103.7,-4.6,Lost W. Conf. 1st Rnd.,F. Layden (44-38),K. Malone (6.9)
1370,Utah Jazz,1985-86,42,40,.512,4,-0.67,103.3,1.2,104.2,-3.0,104.6,-2.6,Lost W. Conf. 1st Rnd.,F. Layden (42-40),A. Dantley (12.8)
1371,Utah Jazz,1984-85,41,41,.500,4,-0.33,105.1,3.0,103.3,-4.6,103.4,-4.5,Lost W. Conf. Semis,F. Layden (41-41),A. Dantley (8.0)
1372,Utah Jazz,1983-84,45,37,.549,1,0.81,104.9,3.5,109.0,1.4,108.0,0.4,Lost W. Conf. Semis,F. Layden (45-37),A. Dantley (14.6)
1373,Utah Jazz,1982-83,30,52,.366,5,-4.22,107.3,4.2,101.2,-3.5,105.1,0.4,None,F. Layden (30-52),R. Green (6.6)
1374,Utah Jazz,1981-82,25,57,.305,6,-5.63,103.9,3.0,106.2,-0.7,111.7,4.8,None,"T. Nissalke (8-12), F. Layden (17-45)",A. Dantley (12.6)
1375,Utah Jazz,1980-81,28,54,.341,5,-5.99,97.7,-4.1,103.4,-2.1,109.4,3.9,None,T. Nissalke (28-54),A. Dantley (13.6)
1376,Utah Jazz,1979-80,24,58,.293,5,-5.71,97.6,-5.5,104.2,-1.1,110.4,5.1,None,T. Nissalke (24-58),A. Dantley (10.5)
1377,Utah Jazz,1978-79,26,56,.317,6,-5.97,108.6,2.8,99.6,-4.2,105.4,1.6,None,E. Baylor (26-56),R. Kelley (8.6)
1378,Utah Jazz,1977-78,39,43,.476,5,-1.80,108.3,1.6,98.9,-2.0,100.6,-0.3,None,E. Baylor (39-43),T. Robinson (6.5)
1379,Utah Jazz,1976-77,35,47,.427,5,-2.68,107.2,0.7,97.0,-2.5,99.7,0.2,None,"B. van Breda Kolff (14-12), E. Baylor (21-35)",P. Maravich (6.4)
1380,Utah Jazz,1975-76,38,44,.463,4,-0.74,106.7,1.2,96.6,-1.7,97.4,-0.9,None,B. van Breda Kolff (38-44),P. Maravich (7.1)
1381,Utah Jazz,1974-75,23,59,.280,5,-7.30,109.4,4.9,92.5,-5.2,99.7,2.0,None,"S. Robertson (1-14), E. Baylor (0-1), B. van Breda Kolff (22-44)",P. Maravich (3.9)
1382,New Orleans Pelicans,2018-19,19,22,.463,3,2.45,102.0,2.5,114.3,4.3,112.4,2.4,None,A. Gentry (19-22),A. Davis (7.3)
1383,New Orleans Pelicans,2017-18,48,34,.585,2,1.48,100.5,3.2,109.6,1.0,108.3,-0.3,Lost W. Conf. Semis,A. Gentry (48-34),A. Davis (13.7)
1384,New Orleans Pelicans,2016-17,34,48,.415,4,-1.69,98.0,1.6,105.2,-3.6,107.4,-1.4,None,A. Gentry (34-48),A. Davis (11.0)
1385,New Orleans Pelicans,2015-16,30,52,.366,5,-3.56,96.8,1.0,105.6,-0.8,109.5,3.1,None,A. Gentry (30-52),A. Davis (7.2)
1386,New Orleans Pelicans,2014-15,45,37,.549,5,1.13,91.4,-2.5,108.2,2.6,107.3,1.7,Lost W. Conf. 1st Rnd.,M. Williams (45-37),A. Davis (14.0)
1387,New Orleans Pelicans,2013-14,34,48,.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,None,M. Williams (34-48),A. Davis (10.4)
1388,New Orleans Pelicans,2012-13,27,55,.329,5,-3.12,88.5,-3.5,105.7,-0.2,110.1,4.2,None,M. Williams (27-55),R. Anderson (6.5)
1389,New Orleans Pelicans,2011-12,21,45,.318,5,-3.11,88.3,-3.0,100.9,-3.7,105.1,0.5,None,M. Williams (21-45),J. Jack (3.8)
1390,New Orleans Pelicans,2010-11,46,36,.561,3,1.28,88.7,-3.4,106.2,-1.1,105.2,-2.1,Lost W. Conf. 1st Rnd.,M. Williams (46-36),C. Paul (13.9)
1391,New Orleans Pelicans,2009-10,37,45,.451,5,-2.27,92.6,-0.1,107.4,-0.2,110.1,2.5,None,"B. Scott (3-6), J. Bower (34-39)",D. West (7.5)
1392,New Orleans Pelicans,2008-09,49,33,.598,4,1.41,87.8,-3.9,108.7,0.4,107.0,-1.3,Lost W. Conf. 1st Rnd.,B. Scott (49-33),C. Paul (18.3)
1393,New Orleans Pelicans,2007-08,56,26,.683,1,5.46,89.9,-2.5,111.5,4.0,105.7,-1.8,Lost W. Conf. Semis,B. Scott (56-26),C. Paul (17.8)
1394,New Orleans Pelicans,2006-07,39,43,.476,4,-1.19,90.2,-1.7,104.8,-1.7,106.5,0.0,None,B. Scott (39-43),C. Paul (8.8)
1395,New Orleans Pelicans,2005-06,38,44,.463,4,-2.51,89.0,-1.5,103.7,-2.5,106.8,0.6,None,B. Scott (38-44),C. Paul (10.4)
1396,New Orleans Pelicans,2004-05,18,64,.220,5,-6.30,87.6,-3.3,99.7,-6.4,107.7,1.6,None,B. Scott (18-64),P. Brown (6.9)
1397,New Orleans Pelicans,2003-04,41,41,.500,3,-0.72,89.1,-1.0,102.3,-0.6,102.4,-0.5,Lost E. Conf. 1st Rnd.,T. Floyd (41-41),P. Brown (8.1)
1398,New Orleans Pelicans,2002-03,47,35,.573,3,1.52,89.4,-1.6,103.9,0.3,101.6,-2.0,Lost E. Conf. 1st Rnd.,P. Silas (47-35),P. Brown (10.2)
1399,Dallas Mavericks,2018-19,18,22,.450,4,0.61,100.0,0.5,109.2,-0.8,109.1,-0.9,None,R. Carlisle (18-22),D. Jordan (4.4)
1400,Dallas Mavericks,2017-18,24,58,.293,4,-2.70,95.6,-1.7,106.3,-2.3,109.5,0.9,None,R. Carlisle (24-58),D. Powell (6.6)
1401,Dallas Mavericks,2016-17,33,49,.402,5,-2.53,92.2,-4.2,105.6,-3.2,108.8,0.0,None,R. Carlisle (33-49),S. Curry (4.6)
1402,Dallas Mavericks,2015-16,42,40,.512,2,-0.02,94.3,-1.5,106.7,0.3,107.0,0.6,Lost W. Conf. 1st Rnd.,R. Carlisle (42-40),D. Nowitzki (6.8)
1403,Dallas Mavericks,2014-15,50,32,.610,4,3.36,95.2,1.3,109.5,3.9,106.4,0.8,Lost W. Conf. 1st Rnd.,R. Carlisle (50-32),T. Chandler (10.3)
1404,Dallas Mavericks,2013-14,49,33,.598,4,2.91,93.5,-0.4,111.2,4.5,108.7,2.0,Lost W. Conf. 1st Rnd.,R. Carlisle (49-33),D. Nowitzki (10.9)
1405,Dallas Mavericks,2012-13,41,41,.500,4,-0.24,94.1,2.1,105.9,0.0,106.5,0.6,None,R. Carlisle (41-41),V. Carter (6.0)
1406,Dallas Mavericks,2011-12,36,30,.545,3,1.78,91.4,0.1,103.3,-1.3,102.3,-2.3,Lost W. Conf. 1st Rnd.,R. Carlisle (36-30),D. Nowitzki (7.6)
1407,Dallas Mavericks,2010-11,57,25,.695,2,4.41,91.3,-0.8,109.7,2.4,105.0,-2.3,Won Finals,R. Carlisle (57-25),D. Nowitzki (11.1)
1408,Dallas Mavericks,2009-10,55,27,.671,1,2.66,92.5,-0.2,109.2,1.6,106.3,-1.3,Lost W. Conf. 1st Rnd.,R. Carlisle (55-27),D. Nowitzki (12.3)
1409,Dallas Mavericks,2008-09,50,32,.610,3,1.68,91.5,-0.2,110.5,2.2,108.4,0.1,Lost W. Conf. Semis,R. Carlisle (50-32),D. Nowitzki (10.9)
1410,Dallas Mavericks,2007-08,51,31,.622,4,4.70,90.2,-2.2,111.1,3.6,106.1,-1.4,Lost W. Conf. 1st Rnd.,A. Johnson (51-31),D. Nowitzki (12.9)
1411,Dallas Mavericks,2006-07,67,15,.817,1,7.28,89.5,-2.4,111.3,4.8,103.2,-3.3,Lost W. Conf. 1st Rnd.,A. Johnson (67-15),D. Nowitzki (16.3)
1412,Dallas Mavericks,2005-06,60,22,.732,2,5.96,87.8,-2.7,111.8,5.6,105.0,-1.2,Lost Finals,A. Johnson (60-22),D. Nowitzki (17.7)
1413,Dallas Mavericks,2004-05,58,24,.707,2,5.86,92.7,1.8,110.3,4.2,104.1,-2.0,Lost W. Conf. Semis,"D. Nelson (42-22), A. Johnson (16-2)",D. Nowitzki (15.6)
1414,Dallas Mavericks,2003-04,52,30,.634,3,4.86,93.2,3.1,112.1,9.2,107.4,4.5,Lost W. Conf. 1st Rnd.,D. Nelson (52-30),D. Nowitzki (11.5)
1415,Dallas Mavericks,2002-03,60,22,.732,2,7.90,92.5,1.5,110.7,7.1,102.3,-1.3,Lost W. Conf. Finals,D. Nelson (60-22),D. Nowitzki (16.1)
1416,Dallas Mavericks,2001-02,57,25,.695,2,4.41,92.8,2.1,112.2,7.7,107.7,3.2,Lost W. Conf. Semis,D. Nelson (57-25),D. Nowitzki (13.4)
1417,Dallas Mavericks,2000-01,53,29,.646,3,4.61,93.2,1.9,107.1,4.1,102.6,-0.4,Lost W. Conf. Semis,D. Nelson (53-29),D. Nowitzki (14.6)
1418,Dallas Mavericks,1999-00,40,42,.488,4,-0.29,94.9,1.8,106.6,2.5,107.2,3.1,None,D. Nelson (40-42),M. Finley (8.3)
1419,Dallas Mavericks,1998-99,19,31,.380,5,-2.50,89.0,0.1,102.3,0.1,104.9,2.7,None,D. Nelson (19-31),M. Finley (5.4)
1420,Dallas Mavericks,1997-98,20,62,.244,5,-6.33,89.9,-0.4,100.5,-4.5,107.2,2.2,None,"J. Cleamons (4-12), D. Nelson (16-50)",M. Finley (7.5)
1421,Dallas Mavericks,1996-97,24,58,.293,4,-6.47,89.0,-1.1,101.1,-5.6,108.2,1.5,None,J. Cleamons (24-58),A. Green (4.0)
1422,Dallas Mavericks,1995-96,26,56,.317,6,-4.71,95.4,3.6,106.1,-1.5,111.2,3.6,None,D. Motta (26-56),G. McCloud (5.8)
1423,Dallas Mavericks,1994-95,36,46,.439,5,-2.39,94.7,1.8,107.6,-0.7,110.6,2.3,None,D. Motta (36-46),J. Mashburn (6.3)
1424,Dallas Mavericks,1993-94,13,69,.159,6,-8.19,94.5,-0.6,100.4,-5.9,109.6,3.3,None,Q. Buckner (13-69),P. Jones (3.6)
1425,Dallas Mavericks,1992-93,11,71,.134,6,-14.68,99.5,2.7,99.5,-8.5,114.7,6.7,None,"R. Adubato (2-27), G. Heard (9-44)",D. Harper (2.7)
1426,Dallas Mavericks,1991-92,22,60,.268,5,-7.47,94.4,-2.2,103.0,-5.2,111.1,2.9,None,R. Adubato (22-60),R. Blackman (3.8)
1427,Dallas Mavericks,1990-91,28,54,.341,6,-4.27,94.2,-3.6,105.5,-2.4,110.3,2.4,None,R. Adubato (28-54),D. Harper (7.6)
1428,Dallas Mavericks,1989-90,47,35,.573,3,0.42,94.5,-3.8,107.2,-0.9,107.2,-0.9,Lost W. Conf. 1st Rnd.,"J. MacLeod (5-6), R. Adubato (42-29)",D. Harper (9.9)
1429,Dallas Mavericks,1988-89,38,44,.463,4,-1.79,95.9,-4.7,107.4,-0.4,108.6,0.8,None,J. MacLeod (38-44),D. Harper (8.0)
1430,Dallas Mavericks,1987-88,53,29,.646,2,3.59,97.0,-2.6,112.2,4.2,107.7,-0.3,Lost W. Conf. Finals,J. MacLeod (53-29),D. Harper (9.1)
1431,Dallas Mavericks,1986-87,55,27,.671,1,5.54,100.5,-0.3,114.9,6.6,108.7,0.4,Lost W. Conf. 1st Rnd.,D. Motta (55-27),J. Donaldson (10.4)
1432,Dallas Mavericks,1985-86,44,38,.537,3,0.70,102.2,0.1,112.1,4.9,111.0,3.8,Lost W. Conf. Semis,D. Motta (44-38),S. Perkins (7.3)
1433,Dallas Mavericks,1984-85,44,38,.537,3,1.80,98.8,-3.3,111.5,3.6,109.3,1.4,Lost W. Conf. 1st Rnd.,D. Motta (44-38),B. Davis (7.4)
1434,Dallas Mavericks,1983-84,43,39,.524,2,0.15,99.0,-2.4,110.0,2.4,109.6,2.0,Lost W. Conf. Semis,D. Motta (43-39),R. Blackman (9.8)
1435,Dallas Mavericks,1982-83,38,44,.463,4,-0.70,102.8,-0.3,109.4,4.7,109.8,5.1,None,D. Motta (38-44),B. Davis (7.3)
1436,Dallas Mavericks,1981-82,28,54,.341,5,-4.48,98.5,-2.4,105.9,-1.0,110.4,3.5,None,D. Motta (28-54),J. Vincent (5.6)
1437,Dallas Mavericks,1980-81,15,67,.183,6,-8.33,98.6,-3.2,102.4,-3.1,110.8,5.3,None,D. Motta (15-67),J. Spanarkel (5.5)
1438,Memphis Grizzlies,2018-19,18,22,.450,4,-1.00,94.7,-4.8,105.5,-4.5,107.5,-2.5,None,J. Bickerstaff (18-22),M. Conley (3.8)
1439,Memphis Grizzlies,2017-18,22,60,.268,5,-5.81,94.9,-2.4,104.5,-4.1,111.0,2.4,None,"D. Fizdale (7-12), J. Bickerstaff (15-48)",T. Evans (4.2)
1440,Memphis Grizzlies,2016-17,43,39,.524,3,0.96,92.3,-4.1,107.7,-1.1,107.1,-1.7,Lost W. Conf. 1st Rnd.,D. Fizdale (43-39),M. Conley (10.0)
1441,Memphis Grizzlies,2015-16,42,40,.512,3,-2.14,93.3,-2.5,105.4,-1.0,107.8,1.4,Lost W. Conf. 1st Rnd.,D. Joerger (42-40),M. Conley (5.3)
1442,Memphis Grizzlies,2014-15,55,27,.671,2,3.62,92.0,-1.9,105.7,0.1,102.2,-3.4,Lost W. Conf. Semis,D. Joerger (55-27),M. Gasol (10.2)
1443,Memphis Grizzlies,2013-14,50,32,.610,3,2.18,89.9,-4.0,106.3,-0.4,104.6,-2.1,Lost W. Conf. 1st Rnd.,D. Joerger (50-32),M. Conley (8.2)
1444,Memphis Grizzlies,2012-13,56,26,.683,2,4.32,88.4,-3.6,104.9,-1.0,100.3,-5.6,Lost W. Conf. Finals,L. Hollins (56-26),M. Gasol (11.5)
1445,Memphis Grizzlies,2011-12,41,25,.621,2,2.43,90.8,-0.5,104.0,-0.6,101.8,-2.8,Lost W. Conf. 1st Rnd.,L. Hollins (41-25),M. Gasol (8.2)
1446,Memphis Grizzlies,2010-11,46,36,.561,4,2.55,91.9,-0.2,107.6,0.3,105.1,-2.2,Lost W. Conf. Semis,L. Hollins (46-36),Z. Randolph (10.5)
1447,Memphis Grizzlies,2009-10,40,42,.488,4,-1.39,93.6,0.9,108.3,0.7,109.9,2.3,None,L. Hollins (40-42),Z. Randolph (9.7)
1448,Memphis Grizzlies,2008-09,24,58,.293,5,-5.23,90.1,-1.6,103.5,-4.8,109.5,1.2,None,"M. Iavaroni (11-30), J. Davis (0-2), L. Hollins (13-26)",M. Gasol (6.4)
1449,Memphis Grizzlies,2007-08,22,60,.268,5,-5.76,95.3,2.9,105.0,-2.5,111.4,3.9,None,M. Iavaroni (22-60),M. Miller (5.0)
1450,Memphis Grizzlies,2006-07,22,60,.268,5,-4.44,93.6,1.7,106.9,0.4,112.3,5.8,None,"M. Fratello (6-24), T. Barone (16-36)",P. Gasol (6.9)
1451,Memphis Grizzlies,2005-06,49,33,.598,3,3.74,86.3,-4.2,105.9,-0.3,101.6,-4.6,Lost W. Conf. 1st Rnd.,M. Fratello (49-33),P. Gasol (12.0)
1452,Memphis Grizzlies,2004-05,45,37,.549,4,2.64,88.5,-2.4,105.5,-0.6,102.9,-3.2,Lost W. Conf. 1st Rnd.,"H. Brown (5-7), L. Hollins (0-4), M. Fratello (40-26)",S. Battier (7.8)
1453,Memphis Grizzlies,2003-04,50,32,.610,4,2.95,91.4,1.3,104.8,1.9,102.2,-0.7,Lost W. Conf. 1st Rnd.,H. Brown (50-32),J. Posey (10.0)
1454,Memphis Grizzlies,2002-03,28,54,.341,6,-2.60,92.7,1.7,103.9,0.3,107.3,3.7,None,"S. Lowe (0-8), H. Brown (28-46)",P. Gasol (8.5)
1455,Memphis Grizzlies,2001-02,23,59,.280,7,-6.74,91.1,0.4,98.2,-6.3,106.3,1.8,None,S. Lowe (23-59),P. Gasol (7.6)
1456,Memphis Grizzlies,2000-01,23,59,.280,7,-4.94,91.7,0.4,99.6,-3.4,105.8,2.8,None,S. Lowe (23-59),S. Abdur-Rahim (8.5)
1457,Memphis Grizzlies,1999-00,22,60,.268,7,-5.10,91.0,-2.1,102.3,-1.8,108.5,4.4,None,"B. Hill (4-18), L. Hollins (18-42)",S. Abdur-Rahim (8.8)
1458,Memphis Grizzlies,1998-99,8,42,.160,7,-8.94,89.0,0.1,98.4,-3.8,107.9,5.7,None,B. Hill (8-42),S. Abdur-Rahim (4.6)
1459,Memphis Grizzlies,1997-98,19,63,.232,6,-7.47,92.1,1.8,104.1,-0.9,112.0,7.0,None,B. Hill (19-63),S. Abdur-Rahim (6.9)
1460,Memphis Grizzlies,1996-97,14,68,.171,7,-10.17,88.4,-1.7,100.3,-6.4,111.8,5.1,None,"B. Winters (8-35), S. Jackson (6-33)",G. Anthony (3.5)
1461,Memphis Grizzlies,1995-96,15,67,.183,7,-9.55,91.0,-0.8,97.6,-10.0,108.5,0.9,None,B. Winters (15-67),G. Anthony (4.8)
1462,Phoenix Suns,2018-19,10,32,.238,5,-7.09,99.4,-0.1,105.6,-4.4,114.0,4.0,None,I. Kokoskov (10-32),D. Ayton (4.2)
1463,Phoenix Suns,2017-18,21,61,.256,5,-8.80,100.3,3.0,103.5,-5.1,112.8,4.2,None,"E. Watson (0-3), J. Triano (21-58)",A. Len (4.5)
1464,Phoenix Suns,2016-17,24,58,.293,5,-5.14,100.3,3.9,106.6,-2.2,112.2,3.4,None,E. Watson (24-58),E. Bledsoe (5.3)
1465,Phoenix Suns,2015-16,23,59,.280,4,-6.32,98.5,2.7,102.2,-4.2,109.0,2.6,None,"J. Hornacek (14-35), E. Watson (9-24)",M. Teletovic (3.8)
1466,Phoenix Suns,2014-15,39,43,.476,3,-0.38,96.3,2.4,105.3,-0.3,106.2,0.6,None,J. Hornacek (39-43),E. Bledsoe (7.0)
1467,Phoenix Suns,2013-14,48,34,.585,3,3.02,95.8,1.9,109.5,2.8,106.7,0.0,None,J. Hornacek (48-34),G. Dragic (10.3)
1468,Phoenix Suns,2012-13,25,57,.305,5,-5.75,93.4,1.4,101.2,-4.7,108.1,2.2,None,"A. Gentry (13-28), L. Hunter (12-29)",G. Dragic (5.7)
1469,Phoenix Suns,2011-12,33,33,.500,3,0.29,92.6,1.3,106.2,1.6,106.5,1.9,None,A. Gentry (33-33),M. Gortat (7.6)
1470,Phoenix Suns,2010-11,40,42,.488,2,-0.46,94.4,2.3,109.5,2.2,110.4,3.1,None,A. Gentry (40-42),S. Nash (7.9)
1471,Phoenix Suns,2009-10,54,28,.659,2,4.67,95.3,2.6,115.3,7.7,110.2,2.6,Lost W. Conf. Finals,A. Gentry (54-28),A. Stoudemire (10.7)
1472,Phoenix Suns,2008-09,46,36,.561,2,1.62,96.0,4.3,113.6,5.3,111.6,3.3,None,"T. Porter (28-23), A. Gentry (18-13)",S. O'Neal (7.8)
1473,Phoenix Suns,2007-08,55,27,.671,2,5.14,96.7,4.3,113.3,5.8,108.1,0.6,Lost W. Conf. 1st Rnd.,M. D'Antoni (55-27),A. Stoudemire (14.6)
1474,Phoenix Suns,2006-07,61,21,.744,1,7.28,95.6,3.7,113.9,7.4,106.4,-0.1,Lost W. Conf. Semis,M. D'Antoni (61-21),S. Nash (12.6)
1475,Phoenix Suns,2005-06,54,28,.659,1,5.48,95.8,5.3,111.5,5.3,105.8,-0.4,Lost W. Conf. Finals,M. D'Antoni (54-28),S. Marion (14.6)
1476,Phoenix Suns,2004-05,62,20,.756,1,7.08,95.9,5.0,114.5,8.4,107.1,1.0,Lost W. Conf. Finals,M. D'Antoni (62-20),A. Stoudemire (14.6)
