,Name,Dates,FG,FGA,FG3,FG3A,FG3Pct,FreeThrows,Free Throw Attempts,Free Throw Percent,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus Minus
12651,Pat Connaughton,2016-11-25,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,+2
12652,Pat Connaughton,2016-11-27,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12653,Pat Connaughton,2016-11-30,0,0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3,+5
12654,Pat Connaughton,2016-12-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12655,Pat Connaughton,2016-12-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12656,Pat Connaughton,2016-12-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12657,Pat Connaughton,2016-12-08,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12658,Pat Connaughton,2016-12-10,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12659,Pat Connaughton,2016-12-12,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12660,Pat Connaughton,2016-12-13,1,2,0,0,0.0,1,2,.500,0,0,0,0,0,0,0,1,3,1.2,-2
12661,Pat Connaughton,2016-12-15,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,+2
12662,Pat Connaughton,2016-12-17,2,2,0,0,0.0,1,1,1.000,1,3,4,0,0,0,0,2,5,5.2,-16
12663,Pat Connaughton,2016-12-20,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12664,Pat Connaughton,2016-12-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12665,Pat Connaughton,2016-12-23,0,0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3,-4
12666,Pat Connaughton,2016-12-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12667,Pat Connaughton,2016-12-28,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12668,Pat Connaughton,2016-12-30,1,2,1,1,1.000,0,0,0.0,0,1,1,1,0,0,1,2,3,1.2,+2
12669,Pat Connaughton,2017-01-01,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12670,Pat Connaughton,2017-01-04,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4,-9
12671,Pat Connaughton,2017-01-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12672,Pat Connaughton,2017-01-08,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12673,Pat Connaughton,2017-01-10,0,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7,+3
12674,Pat Connaughton,2017-01-11,0,1,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,1.0,-7
12675,Pat Connaughton,2017-01-13,1,4,1,3,.333,0,0,0.0,1,0,1,1,1,0,1,1,3,1.6,+4
12676,Pat Connaughton,2017-01-16,1,1,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,2.3,+3
12677,Pat Connaughton,2017-01-18,0,1,0,1,.000,0,0,0.0,1,1,2,1,0,0,0,0,0,1.0,-2
12678,Pat Connaughton,2017-01-20,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12679,Pat Connaughton,2017-01-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12680,Pat Connaughton,2017-01-25,2,4,1,1,1.000,0,0,0.0,0,1,1,0,1,1,0,0,5,5.0,-12
12681,Pat Connaughton,2017-01-27,1,2,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,2,3.4,-3
12682,Pat Connaughton,2017-01-29,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.0,0
12683,Pat Connaughton,2017-01-31,2,2,1,1,1.000,0,0,0.0,0,0,0,0,0,0,0,0,5,4.4,-7
12684,Pat Connaughton,2017-02-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12685,Pat Connaughton,2017-02-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12686,Pat Connaughton,2017-02-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12687,Pat Connaughton,2017-02-09,2,3,1,2,.500,0,0,0.0,1,0,1,2,0,0,0,0,5,5.8,0
12688,Pat Connaughton,2017-02-13,1,6,1,3,.333,0,0,0.0,2,1,3,1,0,0,2,3,3,-1.6,+8
12689,Pat Connaughton,2017-02-15,0,2,0,2,.000,3,3,1.000,1,6,7,1,1,0,1,2,3,4.0,+5
12690,Pat Connaughton,2017-02-23,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12691,Pat Connaughton,2017-02-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12692,Pat Connaughton,2017-02-28,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12693,Pat Connaughton,2017-03-02,0,0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,-2.1,-6
12694,Pat Connaughton,2017-03-04,0,0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0.0,+4
12695,Pat Connaughton,2017-03-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12696,Pat Connaughton,2017-03-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12697,Pat Connaughton,2017-03-11,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12698,Pat Connaughton,2017-03-12,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12699,Pat Connaughton,2017-03-14,2,4,1,1,1.000,0,0,0.0,0,3,3,1,0,0,1,2,5,2.8,+2
12700,Pat Connaughton,2017-03-15,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12701,Pat Connaughton,2017-03-18,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4,-4
12702,Pat Connaughton,2017-03-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12703,Pat Connaughton,2017-03-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12704,Pat Connaughton,2017-03-23,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-5
12705,Pat Connaughton,2017-03-25,1,1,1,1,1.000,0,0,0.0,0,0,0,0,0,0,1,0,3,1.7,-7
12706,Pat Connaughton,2017-03-26,0,1,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-1.4,-4
12707,Pat Connaughton,2017-03-28,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12708,Pat Connaughton,2017-03-30,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12709,Pat Connaughton,2017-04-01,1,2,0,1,.000,0,0,0.0,0,0,0,0,1,0,0,0,2,2.0,-2
12710,Pat Connaughton,2017-04-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12711,Pat Connaughton,2017-04-04,0,0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,1.7,-1
12712,Pat Connaughton,2017-04-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12713,Pat Connaughton,2017-04-08,1,2,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,0.6,-1
12714,Pat Connaughton,2017-04-10,6,10,3,4,.750,0,0,0.0,0,4,4,3,1,0,1,1,15,13.3,+8
12715,Pat Connaughton,2017-04-12,7,13,5,10,.500,0,0,0.0,0,7,7,7,0,0,3,5,19,14.7,-8
12716,Pat Connaughton,2017-10-18,9,14,4,7,.571,2,2,1.000,0,2,2,2,0,0,1,2,24,18.0,+34
12717,Pat Connaughton,2017-10-20,3,4,2,3,.667,0,0,0.0,0,3,3,1,0,0,0,2,8,7.2,+5
12718,Pat Connaughton,2017-10-21,1,4,1,3,.333,0,0,0.0,0,0,0,1,0,0,2,1,3,-1.1,-2
12719,Pat Connaughton,2017-10-24,3,8,2,5,.400,0,0,0.0,0,6,6,0,0,0,0,1,8,5.0,+14
12720,Pat Connaughton,2017-10-26,1,5,1,4,.250,0,0,0.0,0,2,2,0,0,0,0,0,3,0.5,-1
12721,Pat Connaughton,2017-10-28,4,5,3,4,.750,2,2,1.000,0,4,4,1,0,0,1,0,13,12.0,+5
12722,Pat Connaughton,2017-10-30,2,6,2,5,.400,0,0,0.0,0,0,0,0,0,0,2,2,6,-0.2,-4
12723,Pat Connaughton,2017-11-01,0,4,0,2,.000,2,2,1.000,0,3,3,3,0,0,0,3,2,1.0,-20
12724,Pat Connaughton,2017-11-02,3,7,2,5,.400,1,2,.500,0,1,1,0,0,0,1,2,9,3.4,+6
12725,Pat Connaughton,2017-11-05,0,2,0,2,.000,0,0,0.0,0,3,3,0,0,0,0,1,0,-0.9,-10
12726,Pat Connaughton,2017-11-07,1,2,0,1,.000,2,2,1.000,0,4,4,0,0,1,0,2,4,4.1,+9
12727,Pat Connaughton,2017-11-10,2,7,2,4,.500,0,0,0.0,1,1,2,3,0,0,3,2,6,1.2,-10
12728,Pat Connaughton,2017-11-13,1,2,0,1,.000,0,0,0.0,0,2,2,1,0,0,0,0,2,2.3,+18
12729,Pat Connaughton,2017-11-15,1,3,0,2,.000,0,0,0.0,0,1,1,2,0,0,1,0,2,1.0,+1
12730,Pat Connaughton,2017-11-17,1,3,1,2,.500,0,0,0.0,1,2,3,0,0,0,0,0,3,2.6,-1
12731,Pat Connaughton,2017-11-18,1,2,1,1,1.000,2,2,1.000,0,2,2,1,1,2,0,0,5,7.7,+18
12732,Pat Connaughton,2017-11-20,1,2,1,1,1.000,0,0,0.0,0,1,1,1,0,1,1,1,3,2.3,+7
12733,Pat Connaughton,2017-11-22,1,3,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,1.7,-2
12734,Pat Connaughton,2017-11-24,2,2,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,3,4,3.9,-3
12735,Pat Connaughton,2017-11-25,4,7,2,3,.667,2,2,1.000,0,4,4,3,2,1,0,2,12,13.9,+11
12736,Pat Connaughton,2017-11-27,7,9,3,4,.750,0,0,0.0,0,2,2,2,0,0,0,4,17,13.9,+7
12737,Pat Connaughton,2017-11-30,2,7,0,2,.000,0,0,0.0,2,1,3,0,0,0,1,0,4,0.6,-14
12738,Pat Connaughton,2017-12-02,3,7,2,4,.500,0,0,0.0,1,3,4,2,1,1,0,0,8,9.0,-9
12739,Pat Connaughton,2017-12-05,1,6,1,5,.200,0,0,0.0,1,2,3,1,0,0,2,1,3,-1.2,-9
12740,Pat Connaughton,2017-12-09,4,10,0,5,.000,0,0,0.0,0,1,1,0,0,0,0,4,8,1.3,-6
12741,Pat Connaughton,2017-12-11,2,4,1,3,.333,0,0,0.0,1,0,1,2,0,1,0,1,5,5.4,+2
12742,Pat Connaughton,2017-12-13,1,3,0,2,.000,0,0,0.0,1,0,1,1,0,0,1,2,2,-0.1,-5
12743,Pat Connaughton,2017-12-15,2,5,2,4,.500,1,2,.500,0,3,3,1,0,0,0,2,7,4.7,-6
12744,Pat Connaughton,2017-12-16,1,2,1,2,.500,0,0,0.0,0,0,0,3,0,0,0,2,3,3.3,+8
12745,Pat Connaughton,2017-12-18,0,1,0,1,.000,0,0,0.0,0,2,2,0,0,0,1,1,0,-1.5,+3
12746,Pat Connaughton,2017-12-20,0,3,0,1,.000,1,2,.500,0,1,1,2,0,0,0,1,1,-0.2,+2
12747,Pat Connaughton,2017-12-22,5,6,1,2,.500,1,2,.500,1,3,4,0,0,0,0,3,12,9.8,+10
12748,Pat Connaughton,2017-12-23,3,6,0,3,.000,0,1,.000,0,3,3,1,1,2,1,1,6,5.2,+10
12749,Pat Connaughton,2017-12-28,3,5,1,3,.333,2,2,1.000,0,4,4,2,0,0,0,1,9,8.9,+10
12750,Pat Connaughton,2017-12-30,1,5,1,4,.250,2,2,1.000,1,1,2,1,1,1,2,3,5,2.1,+2
12751,Pat Connaughton,2018-01-01,5,9,2,4,.500,4,4,1.000,0,2,2,1,0,0,1,0,16,12.0,0
12752,Pat Connaughton,2018-01-02,1,4,1,3,.333,2,2,1.000,0,2,2,2,0,1,0,1,5,4.9,-5
12753,Pat Connaughton,2018-01-05,5,6,1,2,.500,0,0,0.0,0,3,3,2,1,0,2,3,11,8.9,+8
12754,Pat Connaughton,2018-01-07,4,6,1,2,.500,0,0,0.0,0,0,0,2,0,0,1,4,9,5.2,+7
12755,Pat Connaughton,2018-01-09,4,7,2,4,.500,0,0,0.0,1,3,4,0,0,0,1,3,10,6.1,+2
12756,Pat Connaughton,2018-01-10,1,5,0,1,.000,0,0,0.0,0,1,1,1,0,0,1,1,2,-1.5,-8
12757,Pat Connaughton,2018-01-12,1,6,0,5,.000,0,0,0.0,2,1,3,2,1,1,0,2,2,2.2,-5
12758,Pat Connaughton,2018-01-14,7,13,4,8,.500,0,0,0.0,0,1,1,3,1,1,0,1,18,15.4,-8
12759,Pat Connaughton,2018-01-16,4,7,1,4,.250,0,0,0.0,0,5,5,0,0,1,0,1,9,7.5,-12
12760,Pat Connaughton,2018-01-18,1,5,0,1,.000,0,0,0.0,1,0,1,1,0,0,0,1,2,-0.1,+4
12761,Pat Connaughton,2018-01-20,2,7,2,6,.333,0,0,0.0,2,0,2,2,0,0,1,3,6,2.5,+19
12762,Pat Connaughton,2018-01-22,1,4,0,1,.000,2,2,1.000,1,1,2,2,3,0,0,1,4,6.6,+9
12763,Pat Connaughton,2018-01-24,5,9,2,3,.667,0,0,0.0,1,2,3,2,0,1,1,3,12,8.9,+9
12764,Pat Connaughton,2018-01-26,2,8,1,4,.250,0,0,0.0,1,3,4,2,0,0,0,4,5,1.6,+12
12765,Pat Connaughton,2018-01-30,1,7,0,1,.000,0,0,0.0,0,0,0,3,0,0,1,2,2,-2.2,-4
12766,Pat Connaughton,2018-01-31,3,7,2,5,.400,2,2,1.000,0,3,3,1,0,0,0,2,10,7.1,-10
12767,Pat Connaughton,2018-02-02,2,5,1,1,1.000,1,2,.500,1,1,2,2,0,0,1,0,6,4.3,-13
12768,Pat Connaughton,2018-02-04,0,4,0,2,.000,2,2,1.000,0,0,0,1,0,0,2,2,2,-2.9,+4
12769,Pat Connaughton,2018-02-05,3,4,3,3,1.000,2,2,1.000,1,0,1,3,0,0,0,0,11,12.2,-6
12770,Pat Connaughton,2018-02-08,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1.7,-3
12771,Pat Connaughton,2018-02-09,3,6,0,2,.000,0,0,0.0,0,0,0,1,0,0,0,4,6,2.1,+10
12772,Pat Connaughton,2018-02-11,1,1,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,2.3,+7
12773,Pat Connaughton,2018-02-14,2,2,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,3.7,+2
12774,Pat Connaughton,2018-02-23,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,-4
12775,Pat Connaughton,2018-02-24,2,3,0,1,.000,0,0,0.0,0,0,0,0,0,0,0,0,4,2.7,+1
12776,Pat Connaughton,2018-02-27,0,3,0,1,.000,0,0,0.0,0,1,1,0,0,0,0,0,0,-1.8,-6
12777,Pat Connaughton,2018-03-01,0,4,0,1,.000,0,0,0.0,0,1,1,1,1,0,0,1,0,-1.2,0
12778,Pat Connaughton,2018-03-03,3,6,0,3,.000,0,0,0.0,2,2,4,2,2,1,1,2,6,7.3,+12
12779,Pat Connaughton,2018-03-05,2,4,1,1,1.000,0,0,0.0,0,0,0,2,1,1,1,4,5,3.5,+4
12780,Pat Connaughton,2018-03-06,3,8,2,6,.333,0,0,0.0,1,1,2,3,0,0,0,1,8,6.3,+18
12781,Pat Connaughton,2018-03-09,1,2,1,2,.500,0,0,0.0,0,0,0,0,0,0,0,0,3,2.0,+8
12782,Pat Connaughton,2018-03-12,1,1,1,1,1.000,0,0,0.0,0,0,0,0,0,0,0,0,3,2.7,+16
12783,Pat Connaughton,2018-03-15,2,4,1,2,.500,0,0,0.0,1,1,2,0,0,1,0,1,5,4.3,-3
12784,Pat Connaughton,2018-03-17,1,4,0,2,.000,0,0,0.0,0,0,0,0,1,1,0,0,2,1.3,+13
12785,Pat Connaughton,2018-03-18,0,2,0,1,.000,0,0,0.0,1,2,3,0,0,0,1,2,0,-1.9,-8
12786,Pat Connaughton,2018-03-20,1,2,1,1,1.000,0,0,0.0,0,1,1,0,1,0,1,1,3,1.9,+4
12787,Pat Connaughton,2018-03-23,1,8,0,6,.000,1,2,.500,1,2,3,0,0,0,2,3,3,-4.5,-14
12788,Pat Connaughton,2018-03-25,0,2,0,2,.000,0,0,0.0,3,2,5,0,0,0,1,2,0,-0.5,-6
12789,Pat Connaughton,2018-03-27,0,4,0,1,.000,0,0,0.0,0,1,1,2,0,0,0,1,0,-1.5,+8
12790,Pat Connaughton,2018-03-28,1,5,1,4,.250,0,0,0.0,1,3,4,2,1,2,1,4,3,2.7,+3
12791,Pat Connaughton,2018-03-30,2,7,2,4,.500,0,0,0.0,0,2,2,0,1,0,0,1,6,3.1,+7
12792,Pat Connaughton,2018-04-01,1,2,1,2,.500,0,0,0.0,1,2,3,3,0,1,1,2,3,4.3,-24
12793,Pat Connaughton,2018-04-03,3,4,2,3,.667,0,0,0.0,1,1,2,1,0,0,0,0,8,8.1,-4
12794,Pat Connaughton,2018-04-05,4,6,0,1,.000,1,1,1.000,1,3,4,0,2,0,0,2,9,9.2,+9
12795,Pat Connaughton,2018-04-07,0,1,0,1,.000,0,0,0.0,1,1,2,0,0,0,0,0,0,0.3,+4
12796,Pat Connaughton,2018-04-09,0,0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,1,0,-1.4,+3
12797,Pat Connaughton,2018-04-11,2,3,1,2,.500,0,0,0.0,0,1,1,1,0,0,0,3,5,3.5,+3
12798,Pat Connaughton,2018-10-17,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12799,Pat Connaughton,2018-10-19,0,2,0,1,.000,0,0,0.0,0,0,0,1,0,0,0,0,0,-0.7,-9
12800,Pat Connaughton,2018-10-22,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12801,Pat Connaughton,2018-10-24,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12802,Pat Connaughton,2018-10-26,3,8,1,5,.200,0,0,0.0,0,7,7,0,0,0,1,3,7,2.5,+5
12803,Pat Connaughton,2018-10-27,3,7,2,4,.500,2,2,1.000,0,6,6,1,0,1,1,1,10,8.1,-1
12804,Pat Connaughton,2018-10-29,3,8,2,4,.500,0,2,.000,2,6,8,0,1,0,1,1,8,5.6,-3
12805,Pat Connaughton,2018-11-01,1,2,0,1,.000,0,0,0.0,0,3,3,2,0,0,0,1,2,2.9,+2
12806,Pat Connaughton,2018-11-04,5,8,3,4,.750,0,0,0.0,3,2,5,0,0,1,0,0,13,12.8,+5
12807,Pat Connaughton,2018-11-06,0,0,0,0,0.0,2,2,1.000,2,0,2,0,0,0,0,0,2,3.4,-7
12808,Pat Connaughton,2018-11-08,7,11,1,3,.333,0,1,.000,2,2,4,2,0,1,1,3,15,11.6,+9
12809,Pat Connaughton,2018-11-10,3,8,2,6,.333,2,2,1.000,3,2,5,5,0,1,0,2,10,11.7,+23
12810,Pat Connaughton,2018-11-11,1,3,0,2,.000,0,0,0.0,0,3,3,3,0,3,1,0,2,4.4,+8
12811,Pat Connaughton,2018-11-14,6,9,2,5,.400,2,4,.500,2,4,6,2,2,1,1,1,16,16.6,+21
12812,Pat Connaughton,2018-11-16,1,4,0,3,.000,0,0,0.0,0,7,7,4,1,0,0,2,2,4.7,+14
12813,Pat Connaughton,2018-11-19,2,3,1,2,.500,0,0,0.0,1,2,3,2,0,0,0,1,5,6.0,+3
12814,Pat Connaughton,2018-11-21,2,4,1,2,.500,0,0,0.0,1,2,3,2,1,0,0,1,5,6.3,+12
12815,Pat Connaughton,2018-11-23,3,7,2,6,.333,0,0,0.0,0,5,5,2,2,2,0,0,8,10.6,+14
12816,Pat Connaughton,2018-11-24,2,6,0,4,.000,0,0,0.0,1,2,3,0,0,1,1,3,4,0.4,-24
12817,Pat Connaughton,2018-11-26,4,10,3,7,.429,4,5,.800,4,1,5,2,0,0,1,3,15,11.5,-11
12818,Pat Connaughton,2018-11-28,3,7,1,4,.250,0,0,0.0,0,4,4,3,0,2,1,1,7,6.6,-9
12819,Pat Connaughton,2018-12-01,0,5,0,3,.000,2,2,1.000,0,2,2,5,1,0,0,3,2,2.4,+13
12820,Pat Connaughton,2018-12-05,0,3,0,3,.000,0,0,0.0,0,2,2,3,1,0,1,1,0,0.2,+6
12821,Pat Connaughton,2018-12-07,4,8,1,4,.250,0,0,0.0,1,2,3,1,0,0,0,0,9,7.0,+2
12822,Pat Connaughton,2018-12-09,0,2,0,2,.000,0,0,0.0,0,0,0,0,1,0,0,0,0,-0.4,-4
12823,Pat Connaughton,2018-12-10,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12824,Pat Connaughton,2018-12-12,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12825,Pat Connaughton,2018-12-14,2,8,2,7,.286,0,0,0.0,1,6,7,6,2,0,0,1,6,9.5,+9
12826,Pat Connaughton,2018-12-17,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12827,Pat Connaughton,2018-12-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12828,Pat Connaughton,2018-12-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12829,Pat Connaughton,2018-12-22,0,2,0,2,.000,0,0,0.0,0,1,1,2,1,2,0,0,0,2.7,-10
12830,Pat Connaughton,2018-12-25,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12831,Pat Connaughton,2018-12-27,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12832,Pat Connaughton,2018-12-29,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12833,Pat Connaughton,2019-01-01,2,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2.7,-5
12834,Pat Connaughton,2019-01-04,4,11,1,5,.200,0,0,0.0,0,5,5,7,0,0,1,4,9,6.7,+16
12835,Pat Connaughton,2019-01-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12836,Pat Connaughton,2019-01-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12837,Pat Connaughton,2019-01-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12838,Pat Connaughton,2019-01-11,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12839,Christian Wood,2015-10-28,0,2,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,0.0,-12
12840,Christian Wood,2015-10-30,0,1,0,1,.000,3,4,.750,0,0,0,0,0,0,0,0,3,1.9,-5
12841,Christian Wood,2015-11-02,2,3,1,1,1.000,0,0,0.0,0,0,0,1,0,0,0,0,5,4.4,+11
12842,Christian Wood,2015-11-04,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
12843,Christian Wood,2015-11-06,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,+3
12844,Christian Wood,2015-11-07,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4,-1
